,Time Step,Right AP,Right UR,Right DP,Left AP,Left UR,Left DP,Name,pres RH,press LR,Rprediction y,Rprediction x,Lprediction y,Lprediction x,Rdirection ,Ldirection 
5520,1614259898.4,0.27693566943521764,-0.02495836027710242,1.016960919900047,0.8303061932530622,0.15943886692284673,0.31846254790874096,vertical,0.31511610785316274,0.2549307845360704,-13.55218405873133,14.458775067644023,2.816970956804478,-7.005048996379857,3,2
5589,1614259899.78,0.36600430988207633,0.6885802376511999,1.0225925358119867,0.8178154394581402,-0.001872025021193198,1.192523107395311,vertical,0.2625158348521742,0.5313051531212492,-14.024458386980221,9.394189569178375,4.14103846708599,-11.972206488364357,3,2
5658,1614259901.16,0.2351138652191269,0.7893316754426025,0.11354414804482998,0.27382248578300084,0.5942104734315112,-0.9751672938540816,vertical,0.018371871222427,1.0587229581869937,-14.322734043495313,-0.7137374231717786,3.835428141134636,-6.936880968644703,3,2
5727,1614259902.54,0.6067416736826858,0.3949135335762592,-0.7127795304667692,0.17004865751246664,0.43376132768388936,-0.9226323753954553,vertical,2.2579434058083265,1.9587254816029995,-9.090958973020356,-13.950991860037224,-10.461997676010924,-0.9500327483749809,1,3
5796,1614259903.92,0.5189731972697389,0.4000044016895774,-0.6567517161299726,0.11600114280494177,0.3678517509545,-0.8187323155593232,vertical,0.3244036004452619,0.5088589367821488,-12.271595812309727,8.046732059365564,-13.383860915299106,-13.540639106256016,1,1
5865,1614259905.3,0.5092500346444129,0.31057251420753645,-0.6957417847527609,0.19640706953233641,0.3414680577163073,-0.8219061263531371,vertical,0.7985941000867914,0.9429661696444108,-10.178009557889663,18.196214738789088,-16.082832959252155,3.3662181713521595,3,1
5934,1614259906.68,0.3801711240513395,0.5457469455727432,-0.8862790895290118,0.2811098071441327,0.5161029878366652,-0.9915808353367243,vertical,1.0350635327199211,1.213521935071236,-12.448995470971568,11.955514962326587,-11.052343991530226,15.591260544989703,1,3
6003,1614259908.06,0.30177946439388775,0.7572239535720009,-0.08838014673054802,0.08568380185650909,1.0950837301073386,-0.39844318894197306,vertical,1.4423356325840104,0.8461079930193502,-12.51045699389715,19.162381505974828,-9.341048030388226,-12.064943286240915,3,1
6072,1614259909.44,0.17240597993305457,0.552328303903294,0.9591448295060281,0.6781552402097645,-0.19614041483364986,0.8435647706316374,vertical,0.8943808616526343,0.43223794892605055,-12.265088403507107,20.97944742689763,-13.500637635733582,-5.641063266886999,3,3
6141,1614259910.82,0.4742332693000973,0.27501695552466293,0.6892346178567947,0.5658336914104387,-0.1156999892391764,0.7516474033180207,vertical,0.4450790383809197,0.14470474288331486,-9.626552350326325,16.616747302293277,-2.948487491973691,-10.074935997175881,0,0
6210,1614259912.2,0.7299727845468891,0.8014191750670008,0.25798586470856716,-0.08608541175525596,1.3197553195618135,-0.09376569157013823,vertical,1.2431705670110158,0.407204841416815,-7.651731780750092,11.22212610203189,-2.9198115365070922,-8.861118550784346,2,0
6279,1614259913.58,-0.12167959956280792,0.43782860824310327,-1.3232748942254928,0.7693897961449898,0.010405878590769494,-0.7881584162484702,vertical,1.166582759883976,0.22777676936002056,-19.08635093676867,12.632913584744282,-9.921833663173885,-10.335294980171597,3,0
6348,1614259914.96,0.39277978278267495,0.8462846849263956,0.23371758016440974,0.6793696301886967,0.5919741297421917,-0.4612323573798516,vertical,0.03971139391031395,0.4576490406689887,-13.646735919500166,10.960699008079674,14.944499246061426,-1.7879582429390588,2,3
6417,1614259916.34,0.7024766089962778,0.8684168213208048,0.14880903092995776,0.8455678527272557,0.541691182614074,-0.35534552891116944,vertical,3.7025968127616773,1.5062213137980847,-15.471931166892912,10.027329497535344,15.33796312225951,-5.080497730447817,1,2
6486,1614259917.72,0.7937340115025153,0.17178218613260277,-0.254295852236692,1.184386199002457,0.33154209366434284,0.020721625416708897,vertical,0.005911491118263525,2.0883835638536095,-12.49684912682617,11.20122706550324,-0.946886336937486,-11.40620582900824,2,1
6555,1614259919.1,0.9731191180809666,0.8619732271235028,-0.5870831963684316,0.5935291620423978,0.7895444003765638,-2.18703924615202,vertical,0.005911491118263525,1.2064512651111352,-13.716150381109067,9.207788957094241,-9.976538171552246,13.741833305602597,3,0
6624,1614259920.48,0.1860091554562549,0.27426792169384817,-0.7423704552132606,0.1526436655417364,0.6830899534485165,-1.1180294934022332,vertical,0.2758436980050278,0.4501225770688717,-18.82753224122002,11.699225531622616,-17.2774890230956,11.431778902620472,1,3
6693,1614259921.86,0.43919991840286854,0.4439541234212057,-0.7102113273604599,0.15391241721533744,0.4697369667001074,-1.0649886486647209,vertical,1.675041076943884,1.1108554113788982,-18.048096484679277,13.842871474864708,-11.887756859191573,-12.714155898969505,0,1
6762,1614259923.24,0.5061874649685622,0.48012667403004256,-0.8128165423566517,0.03612968632539617,-0.03653961743033798,-1.0189703569491735,vertical,0.4816842080530962,0.3664904077754018,-15.943278532832803,14.218685162439069,-11.66988625197309,-8.006916993846591,0,1
6831,1614259924.62,0.22798474363211976,0.19090261144895104,-1.0259063877767258,0.6994516495699987,0.3771994674497699,-1.0016182976756554,vertical,0.14897049893945452,1.7886034887777096,-15.871445294081607,15.78457556489078,-18.379552318857293,19.146600964606368,0,0
6900,1614259926.0,0.32931761453094444,0.9160629821222183,-0.12786448973565032,0.08719438505644238,0.024289499094684364,-0.9471034848206838,vertical,0.9937581893083375,0.4835650307404352,-13.214398022719196,15.753803134145048,-13.424157246964185,13.02737352360215,3,0
6969,1614259927.38,0.5272525020416527,0.8455251704351603,0.0467013441874508,-0.2243501283864992,-0.06208456972553758,-0.9040292369147646,vertical,0.9221266306986051,1.1508439291837593,-11.386996186804469,7.03527923994076,-14.473372105835722,15.457910020314907,1,0
7038,1614259928.76,0.5790428302415113,0.7834362233412234,0.074782895073728,0.38820705504083214,0.1072980498356653,-0.912285220849515,vertical,1.831198678701757,0.3230896556497249,-11.243305695768143,8.029706809889802,-15.767245960788145,17.06819055816868,2,3
7107,1614259930.14,0.8339013894695341,0.4539527534093493,0.046312009421496554,0.37741751408513313,0.09581493321889979,-0.9185214250790581,vertical,1.2072590443090498,2.086273151479606,-14.026084336531653,8.92327880442386,-13.584159858029153,0.10471700969111364,3,3
7176,1614259931.52,0.9498904156206083,0.502232094893693,0.2079736557835796,0.3491372996314495,0.1331080869678487,-0.9260115016916823,vertical,1.8667072802112412,0.4514503711645787,-13.000641872594816,6.019529718958228,-10.302817518773455,-6.884370829176627,1,3
7245,1614259932.9,0.9224234861604304,0.29608423902001085,0.2172574221010403,0.35823941823783845,0.1300697792045753,-0.9262546496290633,vertical,1.1980145911182993,0.550087967257902,-13.149158221513272,7.250679136709659,-12.07091620187077,-12.510255052526876,1,2
7314,1614259934.28,0.8186331532622052,0.186476045293127,0.5699398255210415,0.3714080039562759,0.12004786991539249,-0.9204917016578991,vertical,0.40310010738597735,1.16830568613112,-13.064443929935308,9.622322221219946,-13.361337852870228,-14.587885128097565,2,1
7383,1614259935.66,0.8526983942783367,0.3091099854592528,0.48267733960263864,0.3748080431898113,0.11935042292473065,-0.9186439476431534,vertical,0.8881088555472073,0.8082169398154411,-14.15998752759314,7.509893733286679,-13.109273633114684,-9.083657165587365,0,1
7452,1614259937.04,0.8797830578067739,0.31290921112861575,0.3609655726735752,0.36911544430063226,0.1277496365508874,-0.920190578278811,vertical,1.13652485592797,1.2154848813355403,-13.277189690334918,6.2410516346746645,-10.477843376270028,-2.792985207091755,0,2
7521,1614259938.42,0.8552479744444204,0.3235293354093372,0.3972199499560832,0.36582361511825384,0.13812233648375646,-0.9186833890229099,vertical,0.306989390773369,0.04082405834985522,-12.193006279533272,6.551281401585138,-19.9972440413913,-0.0977299863252803,0,0
7590,1614259939.8,0.8669863229205326,0.2955349576144731,0.3985001107686008,0.3688980788584051,0.13320036869823146,-0.9179989136508762,vertical,0.11666584567508222,0.041123575174062774,-5.6865420829615845,16.187190119798654,-16.804858257756504,-1.6997973028139644,1,0
7659,1614259941.18,0.8655552189844855,0.3205595130872973,0.3861342266235518,0.3748008064821459,0.12715845915050586,-0.9165028058042773,vertical,1.0225101377470895,0.2873082686394308,-5.575275673633383,21.403950533613283,-13.88465200964512,-3.1159670447988894,3,3
7728,1614259942.56,0.8583795473502052,0.3489250057809562,0.37991743334127626,0.37062569523676014,0.13423174532672183,-0.9174201358242959,vertical,1.5668216382079565,1.0416083866600876,-10.122418192757769,-15.21773941566899,-16.51348731056567,-8.242007774046137,1,1
7797,1614259943.94,0.8289237711848384,0.4066756919572989,0.38382698942391774,0.3708761423581788,0.1419420591228133,-0.9211859052293602,vertical,1.1921300617022963,0.6747012913255038,-2.1751162081635282,17.1452178728496,-8.65800258824812,17.688818092234335,1,3
7866,1614259945.32,0.8168789450039357,0.41454897305897054,0.3745200891029206,0.3694541953325486,0.1355314455714659,-0.9180710145670962,vertical,0.30773200685982116,0.38056168300314863,-2.4836535399866477,18.678919030635097,-14.305028254162242,-9.286496710583075,2,2
7935,1614259946.7,0.8246484937737824,0.42595908566005747,0.35689279143578184,0.37080172289578894,0.1341988544402917,-0.9162285242508107,vertical,0.287748456340759,2.044718512057544,-2.9187255513076935,18.875018059584157,-15.347872092691862,-8.883067942316133,0,1
8004,1614259948.08,0.799003609731945,0.4462227257551702,0.3669724953639643,0.370485619131647,0.13947618492037497,-0.9176822591359939,vertical,0.026854529411273635,0.00042187118691769165,-1.4295972992744685,17.61300999981224,-15.44895714028485,-7.934197609018552,1,0
8073,1614259949.46,0.8493448640277742,0.3790965456981173,0.3662573747150681,0.37071203863006535,0.13371462064790404,-0.9158388000462467,vertical,1.3603415380954063,1.3974432098935374,-1.4023029238938136,18.738556227676412,-13.91095921212905,-9.686925159973423,2,1
8142,1614259950.84,0.42131012342826196,0.21171582992010668,0.5947406130189948,0.3806077738342353,0.13093847706405587,-0.9144099972496359,vertical,2.4406589883431558,1.2543387970298074,-9.856824399405722,16.767819817128178,-6.5769929480316005,16.419243535132484,2,2
8211,1614259952.22,0.823232676668546,0.39001988004791993,0.4871884062885183,0.3715047461385813,0.14057858493932637,-0.9184217893114853,vertical,1.2426784776665996,1.5973804899473356,-13.39828826218865,15.828783101314162,-9.653130304912622,14.498961870013996,0,2
8280,1614259953.6,0.7548066561172172,0.34218852443210407,0.5186826487420001,0.3742042996752958,0.13900929570495604,-0.9166988573769191,vertical,1.6407399329290955,0.44890775736831917,-9.953644498411922,14.652587117879527,-15.50831714954743,13.167962444618716,3,3
8349,1614259954.98,0.8090005721526038,0.3647466218733416,0.5093578066308397,0.3738862384880806,0.1359619658544114,-0.9163881763040151,vertical,1.4209689666701275,1.423120733657686,-11.48644099281125,7.933824951861683,-17.526951441614205,6.215129979966829,1,1
8418,1614259956.36,0.8156721725868021,0.29793983271691665,0.5256435774899944,0.3706053500757052,0.14293970116294616,-0.916245901822727,vertical,0.8839354885912584,0.015780651102309515,-11.114308454638127,15.430248668486122,-15.492029806733086,17.706782014814042,2,3
8487,1614259957.74,0.7682716881190933,0.20001552486405128,0.5751968602703181,0.3673301222289558,0.1358767373940996,-0.9188823367375646,vertical,0.12426506296387685,1.7239093882560312,-12.288088479083468,14.89568646879809,-16.70565761264535,15.112951907177596,3,1
8556,1614259959.12,0.8499653810571172,0.24273046217969937,0.5591917229942341,0.3679009020386331,0.1347129519427958,-0.917646069345934,vertical,0.4914820515176251,1.5333986166662965,-12.574166493214001,6.3047702843626325,-17.284473583899025,17.4855689483322,1,3
8625,1614259960.5,0.9695805146756286,0.42799962083088505,0.3325419355398027,0.38752454567700995,0.12715724533858264,-0.9104278252572309,vertical,0.2714060028368406,0.5535574322555444,-12.321618260041523,7.314175024581681,-15.909430713456334,13.559596455240229,2,0
8694,1614259961.88,0.8008993145749101,0.5667316670733775,0.05078493056233121,0.36273986225264465,0.15758467812165627,-0.914504481114773,vertical,0.04865136113803424,0.05066786749599593,-16.494224627108217,11.17287007633593,-13.249619328454573,15.252870835717054,3,2
8763,1614259963.26,0.8018415325408467,0.5729569947075043,0.01715938385067438,0.3742966915327269,0.14986693555640243,-0.9133320629964303,vertical,0.3692358776396141,0.634772975632313,-16.321415925558664,10.047458587033182,-18.728013414612764,12.847012612378117,3,1
8832,1614259964.64,0.7329004530990283,0.539387796094841,-0.19843259226912577,0.17230790092937479,0.4709634635321336,-0.8911509628962496,vertical,0.41391649186422524,0.5249376427667565,-15.078564735805713,6.091192910690222,-18.457698785219428,13.333879209377564,2,1
8901,1614259966.02,0.3399676061136652,1.101578737723356,0.14343945469814937,0.7209854092880573,1.0767976403922328,-0.7227735141183611,vertical,0.7782554562649451,1.0802116453743293,-20.138804095870015,8.83580804417258,-20.600689336840716,19.042088578297314,0,3
8970,1614259967.4,0.48285752893802625,0.4301837797501595,0.42943332913324694,0.8097094063570021,-0.1381057304004793,-0.7489689239488689,vertical,0.6743399689105606,0.5472627192577497,-16.05027419333781,7.825385667766016,-16.55847227490473,9.133373939845676,1,0
9039,1614259968.78,0.6413865144011452,0.4146426101779368,0.6048740280529776,0.5138190970378668,-0.08847044913667092,-0.8149450837254848,vertical,0.7525103329001598,0.6368683947154782,-9.953553665442971,21.67734014650663,-11.285863785726157,10.868484759860717,3,1
9108,1614259970.16,0.7415834341783542,0.4506111367896289,0.5103112067375143,0.5518398844716518,-0.04644450768758165,-0.818669981488523,vertical,0.15312438777041476,0.32412459198000426,-10.249865146728894,17.68424279910884,-10.409255887188976,22.243968401161666,2,3
9177,1614259971.54,0.6969149362735051,0.4429077975764761,0.560940602734464,0.539613073385248,-0.13664598545213544,-0.8214122002252099,vertical,0.24060342838528007,1.4036122445439325,-11.30850279554458,17.55239573355363,-15.060193406598824,-13.94742786296359,2,0
9246,1614259972.92,0.676560599812579,0.4825313918686966,0.5541788577149612,0.5595225694298018,-0.02929542370320763,-0.8252089883000354,vertical,0.20453244563217954,0.6931628641999599,-12.310139168093208,17.350525966063394,6.867963583329405,0.8268758043652911,0,2
9315,1614259974.3,0.6823260950003782,0.46320447104140194,0.5539867162369372,0.5537787050374289,-0.03710324050782176,-0.8283392155304213,vertical,0.39894806248977915,0.8234864826959944,-8.1386191131511,17.258136299448942,-11.981501452127958,15.834476882252737,0,0
9384,1614259975.68,0.6829084614467572,0.4618756605499861,0.5611930228499168,0.5600004170590549,-0.02644792448604635,-0.8130349375977066,vertical,0.11903622853099138,0.7564422514621263,-6.682352611364063,19.023496023474998,9.982784197599827,-4.396766847690655,2,2
9453,1614259977.06,0.678812723775786,0.46939965898779973,0.5651370734583024,0.5580113442823006,-0.031839042433958825,-0.8167347528486435,vertical,0.31142392488597753,0.21841577154609929,-9.582332850146562,16.85290782905888,7.936488502024512,-5.214312444627623,2,0
9522,1614259978.44,0.5242216506405093,0.3517510724427041,0.6722158465032124,0.5642310009049768,-0.040100702759986576,-0.8329387352484264,vertical,0.03359195174705831,0.7871221710820556,-13.87430878251736,17.28633038512225,28.03932512605093,8.788284917610557,3,2
9591,1614259979.82,0.6550927675168113,0.424762155077624,0.6423200387270313,0.5617794282682651,-0.03635106544268905,-0.8188265103565623,vertical,0.7505676178000863,0.9625535923994293,-15.050171811688887,12.373110371941953,25.575221369205398,12.808229912015467,3,3
9660,1614259981.2,0.6269336628756156,0.382577017090928,0.6113964194069169,0.5576526101843423,-0.031568396431587514,-0.813703532189729,vertical,1.9775318291383612,0.9314427474538098,-15.07761814679115,7.191650349734083,25.01309453958269,8.923407259446037,2,2
